"";"cod_ibge_6";"obitos00a04";"obitos05a09";"obitos10a14";"obitos15a19";"obitos20a24";"obitos25a29";"obitos30a34";"obitos35a39";"obitos40a44";"obitos45a49";"obitos50a54";"obitos55a59";"obitos60a64";"obitos65a69";"obitos70a74";"obitos75a79";"obitos80m";"obitos_total"
"2774";316180;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;3;10
"2775";316710;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;4;10
"2776";420800;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;6;10
"2777";431642;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;2;10
"2778";431910;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;1;1;10
"2779";210598;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;5;10
"2780";290060;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;5;10
"2781";312580;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;7;10
"2782";292570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;10
"2783";130020;1;0;0;1;0;0;0;0;0;1;1;0;1;1;1;2;0;9
"2784";350075;1;0;0;0;0;0;1;0;0;0;1;0;1;3;1;0;1;9
"2785";510390;1;0;0;0;0;0;0;1;0;0;0;0;4;0;1;0;2;9
"2786";211010;0;1;0;0;0;0;1;0;0;0;0;1;0;2;1;3;0;9
"2787";280070;0;1;0;0;0;0;0;1;0;0;0;0;0;3;0;0;4;9
"2788";280420;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;3;3;9
"2789";354025;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;2;3;9
"2790";261470;0;0;0;1;0;0;0;0;1;0;0;0;1;0;3;0;3;9
"2791";280610;0;0;0;1;0;0;0;0;0;0;0;1;1;3;1;1;1;9
"2792";432210;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;1;4;9
"2793";520425;0;0;0;1;0;0;0;0;0;0;1;2;0;1;2;2;0;9
"2794";210095;0;0;0;0;1;0;1;0;0;1;0;0;0;0;2;1;3;9
"2795";210360;0;0;0;0;1;0;0;0;0;1;0;0;0;2;1;2;2;9
"2796";260800;0;0;0;0;1;0;0;1;0;0;2;1;0;1;0;1;2;9
"2797";310520;0;0;0;0;1;0;0;0;0;0;0;1;0;2;1;1;3;9
"2798";315680;0;0;0;0;1;0;0;0;0;0;2;0;0;3;0;0;3;9
"2799";410510;0;0;0;0;1;0;0;0;0;0;0;0;1;2;3;0;2;9
"2800";421330;0;0;0;0;1;0;0;0;0;0;2;1;0;0;2;2;1;9
"2801";170386;0;0;0;0;0;1;0;0;0;1;1;0;2;0;1;1;2;9
"2802";220090;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;3;9
"2803";230835;0;0;0;0;0;1;0;0;0;1;2;0;0;0;2;1;2;9
"2804";260900;0;0;0;0;0;1;0;0;0;1;1;0;0;1;3;2;0;9
"2805";270050;0;0;0;0;0;3;0;0;0;0;1;1;1;0;0;1;2;9
"2806";310600;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;1;4;9
"2807";312020;0;0;0;0;0;1;0;0;0;0;0;0;3;1;1;2;1;9
"2808";314200;0;0;0;0;0;1;0;2;0;0;0;0;3;1;0;0;2;9
"2809";320305;0;0;0;0;0;1;0;0;1;0;1;2;0;0;2;2;0;9
"2810";351460;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;2;3;9
"2811";110008;0;0;0;0;0;0;1;0;0;0;1;1;2;2;0;1;1;9
"2812";150307;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;3;2;9
"2813";220780;0;0;0;0;0;0;1;0;1;0;2;0;1;1;1;1;1;9
"2814";230423;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3;2;2;9
"2815";251380;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;2;3;9
"2816";291700;0;0;0;0;0;0;1;1;1;0;1;2;0;0;1;1;1;9
"2817";313250;0;0;0;0;0;0;1;0;0;0;1;1;2;1;0;0;3;9
"2818";330115;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;2;3;9
"2819";351780;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;4;9
"2820";353750;0;0;0;0;0;0;2;0;1;0;1;1;0;1;1;0;2;9
"2821";410310;0;0;0;0;0;0;1;0;1;1;1;1;2;0;0;1;1;9
"2822";411280;0;0;0;0;0;0;1;0;0;1;0;0;2;2;1;1;1;9
"2823";110060;0;0;0;0;0;0;0;1;0;0;0;3;1;1;0;1;2;9
"2824";170030;0;0;0;0;0;0;0;1;0;1;1;0;1;1;2;1;1;9
"2825";170720;0;0;0;0;0;0;0;1;0;0;1;1;1;1;2;2;0;9
"2826";210355;0;0;0;0;0;0;0;1;0;0;0;1;0;3;2;1;1;9
"2827";210590;0;0;0;0;0;0;0;1;1;0;0;2;1;1;1;1;1;9
"2828";220470;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;4;9
"2829";230520;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;1;4;9
"2830";231080;0;0;0;0;0;0;0;1;0;1;1;0;3;0;0;0;3;9
"2831";261150;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2;1;2;9
"2832";290280;0;0;0;0;0;0;0;2;0;1;0;0;1;1;2;1;1;9
"2833";292180;0;0;0;0;0;0;0;2;0;0;0;0;1;2;1;2;1;9
"2834";311870;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;5;9
"2835";312000;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;2;3;9
"2836";313110;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;3;9
"2837";316770;0;0;0;0;0;0;0;1;0;0;1;1;0;2;1;1;2;9
"2838";330280;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;2;2;9
"2839";352420;0;0;0;0;0;0;0;1;0;1;3;0;0;0;1;0;3;9
"2840";354600;0;0;0;0;0;0;0;2;0;0;1;0;0;0;2;3;1;9
"2841";355320;0;0;0;0;0;0;0;1;0;1;2;1;0;0;1;0;3;9
"2842";410442;0;0;0;0;0;0;0;1;0;2;2;0;2;1;1;0;0;9
"2843";432215;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;1;2;9
"2844";510268;0;0;0;0;0;0;0;2;1;2;0;0;1;1;0;0;2;9
"2845";510337;0;0;0;0;0;0;0;1;0;1;0;5;0;1;0;1;0;9
"2846";150030;0;0;0;0;0;0;0;0;2;0;1;1;1;2;0;0;2;9
"2847";150285;0;0;0;0;0;0;0;0;2;0;0;1;2;1;0;1;2;9
"2848";170310;0;0;0;0;0;0;0;0;2;0;0;0;3;1;0;2;1;9
"2849";240470;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;2;3;9
"2850";241460;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;2;3;9
"2851";250610;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;5;9
"2852";250670;0;0;0;0;0;0;0;0;1;0;0;1;3;1;0;2;1;9
"2853";251597;0;0;0;0;0;0;0;0;1;1;0;2;0;1;0;1;3;9
"2854";260350;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;4;9
"2855";270330;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;2;3;9
"2856";290220;0;0;0;0;0;0;0;0;1;1;0;1;0;3;1;1;1;9
"2857";290680;0;0;0;0;0;0;0;0;1;0;0;1;2;0;1;2;2;9
"2858";290810;0;0;0;0;0;0;0;0;1;0;2;1;0;2;0;0;3;9
"2859";291520;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;4;9
"2860";313710;0;0;0;0;0;0;0;0;1;0;2;0;1;1;2;1;1;9
"2861";314490;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;2;2;9
"2862";315070;0;0;0;0;0;0;0;0;1;1;2;0;4;0;0;0;1;9
"2863";351190;0;0;0;0;0;0;0;0;1;0;0;2;0;3;1;1;1;9
"2864";351885;0;0;0;0;0;0;0;0;2;0;1;0;0;1;1;0;4;9
"2865";353325;0;0;0;0;0;0;0;0;1;0;0;1;0;3;1;1;2;9
"2866";355140;0;0;0;0;0;0;0;0;1;0;0;2;1;0;1;0;4;9
"2867";411910;0;0;0;0;0;0;0;0;1;1;0;1;1;1;2;1;1;9
"2868";412150;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;6;9
"2869";420768;0;0;0;0;0;0;0;0;1;0;2;0;0;1;1;1;3;9
"2870";431455;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;3;9
"2871";431643;0;0;0;0;0;0;0;0;1;1;1;0;0;2;1;1;2;9
"2872";520250;0;0;0;0;0;0;0;0;1;2;1;3;1;0;1;0;0;9
"2873";150034;0;0;0;0;0;0;0;0;0;2;2;2;0;1;0;1;1;9
"2874";211105;0;0;0;0;0;0;0;0;0;2;1;0;0;3;3;0;0;9
"2875";220850;0;0;0;0;0;0;0;0;0;2;1;1;0;1;1;2;1;9
"2876";221020;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7;9
"2877";240650;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;1;2;9
"2878";251180;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;1;3;9
"2879";270710;0;0;0;0;0;0;0;0;0;1;0;0;0;3;3;0;2;9
"2880";290940;0;0;0;0;0;0;0;0;0;1;1;0;0;0;5;1;1;9
"2881";312600;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8;9
"2882";313470;0;0;0;0;0;0;0;0;0;2;0;0;1;1;2;3;0;9
"2883";313500;0;0;0;0;0;0;0;0;0;1;2;0;0;2;0;1;3;9
"2884";316100;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;0;4;9
"2885";320230;0;0;0;0;0;0;0;0;0;1;0;1;1;1;3;0;2;9
"2886";350360;0;0;0;0;0;0;0;0;0;1;0;0;1;3;0;1;3;9
"2887";353000;0;0;0;0;0;0;0;0;0;1;2;1;2;0;2;1;0;9
"2888";353570;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;1;2;9
"2889";353850;0;0;0;0;0;0;0;0;0;3;0;1;0;1;1;2;1;9
"2890";420030;0;0;0;0;0;0;0;0;0;1;0;2;1;3;1;0;1;9
"2891";420985;0;0;0;0;0;0;0;0;0;1;0;3;0;1;1;0;3;9
"2892";521486;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;1;3;9
"2893";172090;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;3;9
"2894";250905;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;0;4;9
"2895";260970;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3;1;2;9
"2896";310925;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;4;9
"2897";311550;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;4;9
"2898";315130;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;2;3;9
"2899";315530;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;2;3;9
"2900";320340;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;3;9
"2901";353410;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;4;9
"2902";354810;0;0;0;0;0;0;0;0;0;0;2;2;0;1;2;1;1;9
"2903";410820;0;0;0;0;0;0;0;0;0;0;2;1;0;1;2;1;2;9
"2904";411210;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;2;3;9
"2905";412270;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;9
"2906";412540;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;3;1;9
"2907";420765;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;2;3;9
"2908";430005;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;4;9
"2909";430030;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;1;3;9
"2910";431848;0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;0;2;9
"2911";510550;0;0;0;0;0;0;0;0;0;0;1;1;0;3;1;2;1;9
"2912";520460;0;0;0;0;0;0;0;0;0;0;1;3;1;1;0;2;1;9
"2913";170560;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;2;3;9
"2914";172208;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;3;0;9
"2915";240730;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;4;9
"2916";250855;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;6;9
"2917";261030;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;2;9
"2918";270200;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;4;9
"2919";312490;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;6;9
"2920";312880;0;0;0;0;0;0;0;0;0;0;0;1;3;0;3;0;2;9
"2921";315750;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;1;3;9
"2922";350020;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;1;2;9
"2923";350870;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;1;2;9
"2924";420490;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;3;9
"2925";421315;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;4;9
"2926";431053;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;0;3;9
"2927";521100;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;2;9
"2928";521810;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;2;1;9
"2929";521935;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;1;3;9
"2930";150013;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;2;9
"2931";150450;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;3;9
"2932";171070;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;2;9
"2933";260920;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;3;1;9
"2934";270650;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;5;9
"2935";290200;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;2;9
"2936";291220;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;5;9
"2937";293180;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;3;9
"2938";310030;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;9
"2939";316620;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;2;9
"2940";421185;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;4;9
"2941";430597;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;4;9
"2942";432370;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;3;9
"2943";220200;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2;9
"2944";310810;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;5;9
"2945";315350;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;4;9
"2946";230185;1;0;0;0;0;0;1;0;0;0;1;0;0;1;2;0;2;8
"2947";293110;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;3;8
"2948";270760;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;1;2;8
"2949";290090;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;8
"2950";270810;0;0;1;0;0;0;1;1;0;1;0;2;0;0;0;0;2;8
"2951";290870;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;2;8
"2952";291310;0;0;0;1;0;0;1;0;0;0;0;0;0;2;1;1;2;8
"2953";150070;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;2;8
"2954";316170;0;0;0;0;1;0;0;1;0;0;2;0;3;1;0;0;0;8
"2955";430580;0;0;0;0;1;0;1;0;0;0;0;0;3;2;1;0;0;8
"2956";510628;0;0;0;0;1;0;0;0;1;2;0;0;2;0;1;0;1;8
"2957";210515;0;0;0;0;0;1;0;0;0;2;0;0;2;0;1;1;1;8
"2958";241255;0;0;0;0;0;1;0;0;1;0;2;1;0;0;0;2;1;8
"2959";270375;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;2;3;8
"2960";312320;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;2;2;8
"2961";313590;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;3;8
"2962";350110;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;4;8
"2963";510517;0;0;0;0;0;2;0;0;1;0;0;1;0;0;1;3;0;8
"2964";150310;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;2;1;8
"2965";150495;0;0;0;0;0;0;1;0;1;0;0;0;1;2;0;3;0;8
"2966";240870;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;1;3;8
"2967";241280;0;0;0;0;0;0;1;1;0;1;0;0;0;0;2;0;3;8
"2968";261320;0;0;0;0;0;0;1;0;0;0;1;0;0;1;3;0;2;8
"2969";292820;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;2;2;8
"2970";312590;0;0;0;0;0;0;1;0;0;1;1;0;3;0;1;0;1;8
"2971";313650;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;4;8
"2972";316550;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;1;2;8
"2973";355535;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;3;8
"2974";431225;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;5;8
"2975";110180;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;2;8
"2976";150790;0;0;0;0;0;0;0;2;0;0;1;0;1;1;0;2;1;8
"2977";210400;0;0;0;0;0;0;0;2;0;0;2;0;1;0;1;0;2;8
"2978";210980;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;3;1;8
"2979";220080;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;2;2;8
"2980";231095;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;5;8
"2981";250470;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;4;8
"2982";280630;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;2;1;8
"2983";290300;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;4;8
"2984";292975;0;0;0;0;0;0;0;1;0;1;0;2;0;1;1;0;2;8
"2985";311710;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;0;3;8
"2986";312140;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;5;8
"2987";314053;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;2;2;8
"2988";351685;0;0;0;0;0;0;0;1;0;0;1;0;1;2;0;3;0;8
"2989";352450;0;0;0;0;0;0;0;1;0;0;2;0;0;2;1;1;1;8
"2990";411530;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;3;8
"2991";412700;0;0;0;0;0;0;0;1;0;0;1;0;1;4;0;0;1;8
"2992";421000;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;4;2;8
"2993";510730;0;0;0;0;0;0;0;1;0;0;0;1;3;0;2;0;1;8
"2994";210177;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;3;8
"2995";210735;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;3;8
"2996";240030;0;0;0;0;0;0;0;0;1;0;0;2;0;2;1;0;2;8
"2997";241360;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;2;2;8
"2998";250053;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;1;1;8
"2999";260750;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;1;3;8
"3000";270110;0;0;0;0;0;0;0;0;1;0;2;0;0;2;1;2;0;8
"3001";270260;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3;1;1;8
"3002";291140;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;2;1;8
"3003";291820;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;3;8
"3004";292340;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;1;2;8
"3005";292730;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;0;3;8
"3006";292935;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;3;8
"3007";293260;0;0;0;0;0;0;0;0;1;2;0;1;0;1;1;1;1;8
"3008";312860;0;0;0;0;0;0;0;0;1;0;2;1;3;1;0;0;0;8
"3009";314467;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;4;8
"3010";314670;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;3;8
"3011";315090;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3;2;1;8
"3012";316950;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;3;0;8
"3013";350510;0;0;0;0;0;0;0;0;1;0;0;2;1;1;1;1;1;8
"3014";352380;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;4;8
"3015";353700;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;2;0;8
"3016";355230;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;4;8
"3017";411500;0;0;0;0;0;0;0;0;1;0;1;3;0;1;1;0;1;8
"3018";412330;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;1;0;8
"3019";420350;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;3;8
"3020";421100;0;0;0;0;0;0;0;0;1;1;1;1;2;0;1;0;1;8
"3021";421640;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;0;3;8
"3022";500770;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;3;1;8
"3023";220025;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;2;8
"3024";220660;0;0;0;0;0;0;0;0;0;1;1;1;0;2;0;0;3;8
"3025";221080;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;2;8
"3026";230060;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;1;3;8
"3027";231040;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;1;8
"3028";240170;0;0;0;0;0;0;0;0;0;1;1;0;3;1;0;0;2;8
"3029";240210;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;3;8
"3030";270870;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;3;8
"3031";270910;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;3;1;8
"3032";291845;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;3;8
"3033";310450;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;0;2;8
"3034";311250;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;0;2;8
"3035";311600;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;3;2;8
"3036";311820;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;3;8
"3037";312560;0;0;0;0;0;0;0;0;0;2;0;0;0;2;1;1;2;8
"3038";314535;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;3;1;8
"3039";320030;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;5;8
"3040";320170;0;0;0;0;0;0;0;0;0;1;1;4;1;0;0;1;0;8
"3041";330460;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;3;8
"3042";350300;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;1;2;8
"3043";350340;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;4;8
"3044";351250;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;2;8
"3045";353282;0;0;0;0;0;0;0;0;0;2;1;2;1;1;0;1;0;8
"3046";354325;0;0;0;0;0;0;0;0;0;1;0;1;0;1;4;0;1;8
"3047";410290;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;2;1;8
"3048";412033;0;0;0;0;0;0;0;0;0;1;1;0;0;4;0;0;2;8
"3049";420785;0;0;0;0;0;0;0;0;0;1;1;0;2;0;1;2;1;8
"3050";421140;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;3;2;8
"3051";421530;0;0;0;0;0;0;0;0;0;2;2;0;1;1;1;0;1;8
"3052";431125;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;2;1;8
"3053";500124;0;0;0;0;0;0;0;0;0;2;0;1;2;1;0;0;2;8
"3054";150500;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;4;8
"3055";220330;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;4;2;8
"3056";240630;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;0;8
"3057";250450;0;0;0;0;0;0;0;0;0;0;2;0;0;1;3;0;2;8
"3058";290690;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;1;1;8
"3059";290710;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;3;8
"3060";293315;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;3;8
"3061";312390;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;3;2;8
"3062";314585;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;2;8
"3063";314587;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;1;2;8
"3064";316500;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;6;8
"3065";316670;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;4;8
"3066";320380;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;3;8
"3067";352080;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;4;8
"3068";352490;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;2;1;8
"3069";353040;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;1;2;8
"3070";411745;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;2;2;8
"3071";412200;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;4;8
"3072";412620;0;0;0;0;0;0;0;0;0;0;1;1;0;2;3;0;1;8
"3073";421150;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;4;8
"3074";421545;0;0;0;0;0;0;0;0;0;0;2;0;1;3;0;1;1;8
"3075";430220;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;3;1;8
"3076";430400;0;0;0;0;0;0;0;0;0;0;1;2;1;0;4;0;0;8
"3077";430745;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;1;2;8
"3078";431936;0;0;0;0;0;0;0;0;0;0;3;0;2;2;0;0;1;8
"3079";432065;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;4;8
"3080";520810;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3;2;8
"3081";110014;0;0;0;0;0;0;0;0;0;0;0;2;0;2;3;1;0;8
"3082";150750;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;2;8
"3083";170390;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;2;8
"3084";220360;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;2;8
"3085";230920;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;4;8
"3086";251090;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;8
"3087";290990;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;1;1;8
"3088";292465;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;3;8
"3089";310270;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;4;8
"3090";312180;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;5;8
"3091";353240;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;3;8
"3092";353480;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1;1;8
"3093";411725;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;3;0;8
"3094";420680;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;3;8
